,reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore,uuid
0,yes,An atlas of healthy and injured cell states and niches in the human kidney,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,105445,304652,subclass.full,X_umap,Lake,Nature,2023,10.1038/s41586-023-05769-3,https://cellxgene.cziscience.com/collections/bcb61471-2a44-4d00-a0af-ff085512674c,https://cellxgene.cziscience.com/e/0b75c598-0893-4216-afe8-5414cab7739d.cxg/,cortex of kidney | kidney | renal medulla | renal papilla,acute kidney failure | chronic kidney disease | normal,bcb61471-2a44-4d00-a0af-ff085512674c,9de065bf-d85b-4f4f-86aa-c0e48bf6538b,0b75c598-0893-4216-afe8-5414cab7739d,25b62707-5933-415b-8000-3369ec4af23f,False,,PUBLIC,Homo sapiens,True,euclidean,True,True,True,https://datasets.cellxgene.cziscience.com/25b62707-5933-415b-8000-3369ec4af23f.h5ad,UBERON:0000362 | UBERON:0001225 | UBERON:0001228 | UBERON:0002113,EFO:0009922,CL:0000084 | CL:0000097 | CL:0000113 | CL:0000115 | CL:0000236 | CL:0000542 | CL:0000653 | CL:0000775 | CL:0000786 | CL:0000875 | CL:0000990 | CL:0001058 | CL:0002306 | CL:0002319 | CL:1000452 | CL:1000597 | CL:1000692 | CL:1000695 | CL:1000768 | CL:1000849 | CL:1001106 | CL:1001107 | CL:1001111 | CL:1001318 | CL:1001431 | CL:1001432,PATO:0000461,HsapDv:0000108 | HsapDv:0000123 | HsapDv:0000124 | HsapDv:0000125 | HsapDv:0000129 | HsapDv:0000133 | HsapDv:0000134 | HsapDv:0000135 | HsapDv:0000136 | HsapDv:0000139 | HsapDv:0000141 | HsapDv:0000142 | HsapDv:0000143 | HsapDv:0000146 | HsapDv:0000147 | HsapDv:0000148 | HsapDv:0000150 | HsapDv:0000151 | HsapDv:0000153 | HsapDv:0000157 | HsapDv:0000160 | HsapDv:0000163 | HsapDv:0000170 | HsapDv:0000241 | HsapDv:0000242,PATO:0000383 | PATO:0000384,False,31,"""UBERON:0001225: 51",732; UBERON:0001228: 20,338; UBERON:0002113: 20,234; UBERON:0000362: 15,"397""","""EFO:0009922: 107",kidney,kidney_Lake_2023,subclass.full,75,105445,0.3892715702710574,0.3046975198214341,0.4018869559906407,33,13,29,0.5586566186842381,0.5585548636455074,bcjwk56o0g49
