clusterName,NSForest_markers,f_score
T Cell,['ENSG00000168685'],0.7162076606521051
Renin-positive Juxtaglomerular Granular Cell,"['ENSG00000143839', 'ENSG00000140538']",0.7746478873239436
Schwann Cell / Neural,['ENSG00000179915'],0.8992805755395683
Adaptive / Maladaptive / Repairing Fibroblast,"['ENSG00000077942', 'ENSG00000185070']",0.4686226568867155
Cycling Myofibroblast,"['ENSG00000136492', 'ENSG00000123219', 'ENSG00000102384']",0.2564102564102564
Myofibroblast,"['ENSG00000154553', 'ENSG00000198947']",0.4145408163265306
Fibroblast,"['ENSG00000112936', 'ENSG00000172260']",0.6459987782529016
Mesangial Cell,"['ENSG00000154864', 'ENSG00000169855']",0.4415584415584415
Vascular Smooth Muscle Cell / Pericyte,"['ENSG00000138031', 'ENSG00000074181']",0.4471424341131181
Vascular Smooth Muscle Cell,"['ENSG00000169282', 'ENSG00000122367']",0.5913113435237329
Degenerative Podocyte,['ENSG00000166033'],0.6449468085106383
Degenerative Cortical Thick Ascending Limb Cell,"['ENSG00000197249', 'ENSG00000124107']",0.4496951219512195
Degenerative Endothelial Cell,"['ENSG00000142089', 'ENSG00000184831', 'ENSG00000150991']",0.2105263157894736
Degenerative Medullary Fibroblast,"['ENSG00000049323', 'ENSG00000085662', 'ENSG00000167580']",0.3515850144092219
Natural Killer Cell / Natural Killer T Cell,"['ENSG00000105374', 'ENSG00000275302']",0.7900492072170585
Cycling Natural Killer Cell / Natural Killer T Cell,"['ENSG00000164104', 'ENSG00000175063']",0.6944444444444444
Degenerative Fibroblast,['ENSG00000102265'],0.4819277108433735
Degenerative Vascular Smooth Muscle Cell,"['ENSG00000198467', 'ENSG00000198523']",0.8599088838268792
Degenerative Distal Convoluted Tubule Cell,"['ENSG00000263146', 'ENSG00000113889']",0.6957443051386191
Degenerative Cortical Intercalated Cell Type A,"['ENSG00000130208', 'ENSG00000151418', 'ENSG00000131981']",0.5549915397631133
Neutrophil,"['ENSG00000143546', 'ENSG00000163220']",0.7883817427385892
Non-classical Monocyte,['ENSG00000204482'],0.5745062836624776
Monocyte-derived Cell,['ENSG00000204287'],0.5212922173274597
M2 Macrophage,"['ENSG00000260314', 'ENSG00000177575']",0.7264124686891177
Cycling Mononuclear Phagocyte,"['ENSG00000048052', 'ENSG00000135905']",0.0980392156862745
Classical Dendritic Cell,"['ENSG00000276600', 'ENSG00000112149']",0.5982905982905983
Plasmacytoid Dendritic Cell,['ENSG00000267337'],0.7831325301204819
Mast Cell,"['ENSG00000163751', 'ENSG00000185052']",0.8012820512820513
Plasma Cell,"['ENSG00000143297', 'ENSG00000255733']",0.5952380952380952
B Cell,['ENSG00000153064'],0.7382039573820396
Medullary Fibroblast,"['ENSG00000079931', 'ENSG00000067715']",0.8090280023281381
Ascending Vasa Recta Endothelial Cell,"['ENSG00000150625', 'ENSG00000104368']",0.7514792899408284
Degenerative Peritubular Capilary Endothelial Cell,"['ENSG00000102755', 'ENSG00000184005', 'ENSG00000211445']",0.1666666666666666
Cycling Endothelial Cell,"['ENSG00000113810', 'ENSG00000165304', 'ENSG00000174501']",0.4385964912280701
Lymphatic Endothelial Cell,['ENSG00000138722'],0.7101167315175098
Descending Vasa Recta Endothelial Cell,"['ENSG00000099260', 'ENSG00000049192']",0.6658141517476556
Afferent / Efferent Arteriole Endothelial Cell,"['ENSG00000090006', 'ENSG00000184916']",0.5209187858900738
Glomerular Capillary Endothelial Cell,"['ENSG00000167941', 'ENSG00000013016']",0.7478097622027534
