,PMID,PMCID,DOI,mapping_method,uberon_entity_term,uberon_entity_id,author_category,dataset_source,collection_id,collection_version_id,dataset_id,dataset_version_id,author_cell_term,author_cell_set,match,cell_ontology_term,cell_ontology_id,uuid
11,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Basal resting,Basal resting,skos:exactMatch,respiratory basal cell,http://purl.obolibrary.org/obo/CL_0002633,aymga1seidou
12,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,CD4 T cells,CD4 T cells,skos:exactMatch,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,55akgtllh4ax
13,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,CD8 T cells,CD8 T cells,skos:exactMatch,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,owwd97ygat1i
14,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Classical monocyte,Classical monocyte,skos:exactMatch,classical monocyte,http://purl.obolibrary.org/obo/CL_0000860,h3jfl994bnvj
15,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Club (nasal),Club (nasal),skos:broadMatch,club cell,http://purl.obolibrary.org/obo/CL_0000158,ym5q9fw6xfe6
16,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Club (non-nasal),Club (non-nasal),skos:exactMatch,club cell,http://purl.obolibrary.org/obo/CL_0000158,ax9wvnof31yc
17,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,DC1,DC1,skos:exactMatch,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990,l3u5lb3hv9us
18,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,DC2,DC2,skos:exactMatch,"CD1c-positive myeloid dendritic cell
",http://purl.obolibrary.org/obo/CL_0002399,1dxwup5jpe5g
19,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Deuterosomal,Deuterosomal,skos:exactMatch,deuterosomal cell,http://purl.obolibrary.org/obo/CL_4033044,0o9bmr3aqp2r
20,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,EC aerocyte capillary,EC aerocyte capillary,skos:exactMatch,alveolar capillary type 2 endothelial cell,http://purl.obolibrary.org/obo/CL_4028003,8wxpuzn1434y
21,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,EC arterial,EC arterial,skos:exactMatch,"pulmonary artery endothelial cell
",http://purl.obolibrary.org/obo/CL_1001568,e4ekery721w4
22,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,EC general capillary,EC general capillary,skos:broadMatch,alveolar capillary type 1 endothelial cell,http://purl.obolibrary.org/obo/CL_4028002,4y6spdyoevl5
23,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,EC venous pulmonary,EC venous pulmonary,skos:exactMatch,vein endothelial cell of respiratory system,http://purl.obolibrary.org/obo/CL_4033008,8lslu7j4uqyg
